ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,logt(TRAIN_TT) x ga_1,TRAIN_ASC_1,logt(TRAIN_CO)_1,logt(TRAIN_CO)_1,logt(TRAIN_CO) x purpose_1,logt(TRAIN_CO) x purpose_2,logt(TRAIN_CO) x ga_1,TRAIN_CO_1,logt(TRAIN_CO) x age_1,logt(TRAIN_CO) x age_2,logt(TRAIN_CO) x age_3,logt(TRAIN_CO) x age_4,TRAIN_CO x purpose_1,TRAIN_CO x purpose_2,logt(TRAIN_HE)_1,logt(SM_CO) x ga_1,logt(SM_CO) x purpose_1,logt(SM_CO) x purpose_2,logt(SM_CO)_1,logt(SM_TT)_1,SM_CO_1,SM_ASC x age_1,SM_ASC x age_2,SM_ASC x age_3,SM_ASC x age_4,SM_CO x purpose_1,SM_CO x purpose_2,logt(CAR_CO)_1,CAR_TT x ga_1,logt(CAR_TT) x purpose_1,logt(CAR_TT) x purpose_2,logt(CAR_CO) x age_1,logt(CAR_CO) x age_2,logt(CAR_CO) x age_3,logt(CAR_CO) x age_4,CAR_CO x purpose_1,CAR_CO x purpose_2,CAR_TT x age_1,CAR_TT x age_2,CAR_TT x age_3,CAR_TT x age_4
702,3,1,1,1,1.439,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.000,0.723,0.000,1.060,0.000,0.693,0.751,0.751,0.000,0.751,0.803,1.120,0.000,0.000,1.000,0.000,1.120,0.000,0.565,2.000,1.099,0.000,0.000,0.000,0.565,0.000,0.760,0.000,0.000,0.000,2.000,0.000
702,3,1,1,1,1.576,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.000,0.723,0.000,1.060,0.000,0.405,0.779,0.779,0.000,0.779,0.847,1.180,0.000,0.000,1.000,0.000,1.180,0.000,0.802,2.000,1.099,0.000,0.000,0.000,0.802,0.000,1.230,0.000,0.000,0.000,2.000,0.000
702,2,1,1,1,1.439,1.000,0.631,0.631,0.631,0.000,0.631,0.880,0.000,0.000,0.631,0.000,0.880,0.000,0.693,0.779,0.779,0.000,0.779,0.847,1.180,0.000,0.000,1.000,0.000,1.180,0.000,0.668,2.500,1.253,0.000,0.000,0.000,0.668,0.000,0.950,0.000,0.000,0.000,2.500,0.000
81,2,1,1,1,0.788,1.000,0.392,0.392,0.392,0.000,0.392,0.480,0.000,0.392,0.000,0.000,0.480,0.000,1.099,0.425,0.425,0.000,0.425,0.480,0.530,0.000,1.000,0.000,0.000,0.530,0.000,0.140,0.667,0.511,0.000,0.000,0.140,0.000,0.000,0.150,0.000,0.000,0.667,0.000,0.000
81,2,1,1,1,0.788,1.000,0.307,0.307,0.307,0.000,0.307,0.360,0.000,0.307,0.000,0.000,0.360,0.000,1.099,0.358,0.358,0.000,0.358,0.521,0.430,0.000,1.000,0.000,0.000,0.430,0.000,0.113,0.533,0.427,0.000,0.000,0.113,0.000,0.000,0.120,0.000,0.000,0.533,0.000,0.000
81,2,1,1,1,0.685,1.000,0.307,0.307,0.307,0.000,0.307,0.360,0.000,0.307,0.000,0.000,0.360,0.000,1.099,0.344,0.344,0.000,0.344,0.501,0.410,0.000,1.000,0.000,0.000,0.410,0.000,0.113,0.867,0.624,0.000,0.000,0.113,0.000,0.000,0.120,0.000,0.000,0.867,0.000,0.000
81,2,1,1,1,0.718,1.000,0.307,0.307,0.307,0.000,0.307,0.360,0.000,0.307,0.000,0.000,0.360,0.000,0.693,0.358,0.358,0.000,0.358,0.521,0.430,0.000,1.000,0.000,0.000,0.430,0.000,0.174,0.867,0.624,0.000,0.000,0.174,0.000,0.000,0.190,0.000,0.000,0.867,0.000,0.000
81,2,1,1,1,0.718,1.000,0.336,0.336,0.336,0.000,0.336,0.400,0.000,0.336,0.000,0.000,0.400,0.000,1.099,0.372,0.372,0.000,0.372,0.521,0.450,0.000,1.000,0.000,0.000,0.450,0.000,0.174,0.533,0.427,0.000,0.000,0.174,0.000,0.000,0.190,0.000,0.000,0.533,0.000,0.000
81,2,1,1,1,0.685,1.000,0.336,0.336,0.336,0.000,0.336,0.400,0.000,0.336,0.000,0.000,0.400,0.000,0.693,0.372,0.372,0.000,0.372,0.521,0.450,0.000,1.000,0.000,0.000,0.450,0.000,0.140,0.867,0.624,0.000,0.000,0.140,0.000,0.000,0.150,0.000,0.000,0.867,0.000,0.000
81,1,1,1,1,0.685,1.000,0.392,0.392,0.392,0.000,0.392,0.480,0.000,0.392,0.000,0.000,0.480,0.000,0.693,0.457,0.457,0.000,0.457,0.501,0.580,0.000,1.000,0.000,0.000,0.580,0.000,0.113,0.667,0.511,0.000,0.000,0.113,0.000,0.000,0.120,0.000,0.000,0.667,0.000,0.000
81,1,1,1,1,0.718,1.000,0.392,0.392,0.392,0.000,0.392,0.480,0.000,0.392,0.000,0.000,0.480,0.000,0.405,0.513,0.513,0.000,0.513,0.521,0.670,0.000,1.000,0.000,0.000,0.670,0.000,0.174,0.667,0.511,0.000,0.000,0.174,0.000,0.000,0.190,0.000,0.000,0.667,0.000,0.000
81,1,1,1,1,0.685,1.000,0.336,0.336,0.336,0.000,0.336,0.400,0.000,0.336,0.000,0.000,0.400,0.000,1.099,0.405,0.405,0.000,0.405,0.480,0.500,0.000,1.000,0.000,0.000,0.500,0.000,0.174,0.667,0.511,0.000,0.000,0.174,0.000,0.000,0.190,0.000,0.000,0.667,0.000,0.000
1086,3,1,1,1,1.395,1.000,0.863,0.863,0.000,0.000,0.863,1.370,0.000,0.000,0.000,0.000,0.000,0.000,1.099,0.940,0.000,0.000,0.940,0.803,1.560,0.000,0.000,0.000,0.000,0.000,0.000,0.811,4.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1086,2,1,1,1,1.322,1.000,0.863,0.863,0.000,0.000,0.863,1.370,0.000,0.000,0.000,0.000,0.000,0.000,0.405,0.892,0.000,0.000,0.892,0.758,1.440,0.000,0.000,0.000,0.000,0.000,0.000,0.963,4.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1086,3,1,1,1,1.526,1.000,0.863,0.863,0.000,0.000,0.863,1.370,0.000,0.000,0.000,0.000,0.000,0.000,0.693,1.019,0.000,0.000,1.019,0.861,1.770,0.000,0.000,0.000,0.000,0.000,0.000,0.693,4.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1086,3,1,1,1,1.322,1.000,0.761,0.761,0.000,0.000,0.761,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.405,0.940,0.000,0.000,0.940,0.803,1.560,0.000,0.000,0.000,0.000,0.000,0.000,0.693,2.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1086,2,1,1,1,1.526,1.000,0.708,0.708,0.000,0.000,0.708,1.030,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.770,0.000,0.000,0.770,0.803,1.160,0.000,0.000,0.000,0.000,0.000,0.000,0.963,3.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1086,3,1,1,1,1.395,1.000,0.708,0.708,0.000,0.000,0.708,1.030,0.000,0.000,0.000,0.000,0.000,0.000,1.099,0.892,0.000,0.000,0.892,0.758,1.440,0.000,0.000,0.000,0.000,0.000,0.000,0.693,3.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1086,3,1,1,1,1.322,1.000,0.863,0.863,0.000,0.000,0.863,1.370,0.000,0.000,0.000,0.000,0.000,0.000,1.099,1.019,0.000,0.000,1.019,0.861,1.770,0.000,0.000,0.000,0.000,0.000,0.000,0.811,2.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1086,2,1,1,1,1.322,1.000,0.708,0.708,0.000,0.000,0.708,1.030,0.000,0.000,0.000,0.000,0.000,0.000,0.405,0.824,0.000,0.000,0.824,0.861,1.280,0.000,0.000,0.000,0.000,0.000,0.000,0.811,3.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1086,3,1,1,1,1.526,1.000,0.761,0.761,0.000,0.000,0.761,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.842,0.000,0.000,0.842,0.758,1.320,0.000,0.000,0.000,0.000,0.000,0.000,0.811,2.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,2,1,1,0,0.701,1.000,1.128,1.128,1.128,0.000,1.128,2.090,0.000,0.000,1.128,0.000,2.090,0.000,1.099,1.128,1.128,0.000,1.128,0.383,2.090,0.000,0.000,1.000,0.000,2.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,2,1,1,0,0.701,1.000,0.944,0.944,0.944,0.000,0.944,1.570,0.000,0.000,0.944,0.000,1.570,0.000,1.099,1.182,1.182,0.000,1.182,0.427,2.260,0.000,0.000,1.000,0.000,2.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,2,1,1,0,0.615,1.000,0.944,0.944,0.944,0.000,0.944,1.570,0.000,0.000,0.944,0.000,1.570,0.000,1.099,1.128,1.128,0.000,1.128,0.405,2.090,0.000,0.000,1.000,0.000,2.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,2,1,1,0,0.642,1.000,0.944,0.944,0.944,0.000,0.944,1.570,0.000,0.000,0.944,0.000,1.570,0.000,0.693,1.182,1.182,0.000,1.182,0.427,2.260,0.000,0.000,1.000,0.000,2.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,2,1,1,0,0.642,1.000,1.008,1.008,1.008,0.000,1.008,1.740,0.000,0.000,1.008,0.000,1.740,0.000,1.099,1.128,1.128,0.000,1.128,0.427,2.090,0.000,0.000,1.000,0.000,2.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,2,1,1,0,0.615,1.000,1.128,1.128,1.128,0.000,1.128,2.090,0.000,0.000,1.128,0.000,2.090,0.000,0.693,1.182,1.182,0.000,1.182,0.405,2.260,0.000,0.000,1.000,0.000,2.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,2,1,1,0,0.615,1.000,1.008,1.008,1.008,0.000,1.008,1.740,0.000,0.000,1.008,0.000,1.740,0.000,0.693,1.128,1.128,0.000,1.128,0.427,2.090,0.000,0.000,1.000,0.000,2.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,2,1,1,0,0.642,1.000,1.128,1.128,1.128,0.000,1.128,2.090,0.000,0.000,1.128,0.000,2.090,0.000,0.405,1.330,1.330,0.000,1.330,0.427,2.780,0.000,0.000,1.000,0.000,2.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
103,2,1,1,0,0.615,1.000,1.008,1.008,1.008,0.000,1.008,1.740,0.000,0.000,1.008,0.000,1.740,0.000,1.099,1.182,1.182,0.000,1.182,0.383,2.260,0.000,0.000,1.000,0.000,2.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
931,3,1,1,1,1.018,1.000,0.784,0.784,0.784,0.000,0.784,1.190,0.000,0.784,0.000,0.000,1.190,0.000,0.405,0.884,0.884,0.000,0.884,0.521,1.420,0.000,1.000,0.000,0.000,1.420,0.000,0.336,1.500,0.916,0.000,0.000,0.336,0.000,0.000,0.400,0.000,0.000,1.500,0.000,0.000
931,2,1,1,1,1.018,1.000,0.784,0.784,0.784,0.000,0.784,1.190,0.000,0.784,0.000,0.000,1.190,0.000,1.099,0.982,0.982,0.000,0.982,0.480,1.670,0.000,1.000,0.000,0.000,1.670,0.000,0.501,1.950,1.082,0.000,0.000,0.501,0.000,0.000,0.650,0.000,0.000,1.950,0.000,0.000
931,3,1,1,1,1.018,1.000,0.728,0.728,0.728,0.000,0.728,1.070,0.000,0.728,0.000,0.000,1.070,0.000,0.405,0.936,0.936,0.000,0.936,0.449,1.550,0.000,1.000,0.000,0.000,1.550,0.000,0.405,1.950,1.082,0.000,0.000,0.405,0.000,0.000,0.500,0.000,0.000,1.950,0.000,0.000
931,3,1,1,1,0.882,1.000,0.728,0.728,0.728,0.000,0.728,1.070,0.000,0.728,0.000,0.000,1.070,0.000,0.693,0.936,0.936,0.000,0.936,0.449,1.550,0.000,1.000,0.000,0.000,1.550,0.000,0.501,1.200,0.788,0.000,0.000,0.501,0.000,0.000,0.650,0.000,0.000,1.200,0.000,0.000
931,3,1,1,1,0.930,1.000,0.784,0.784,0.784,0.000,0.784,1.190,0.000,0.784,0.000,0.000,1.190,0.000,0.405,0.904,0.904,0.000,0.904,0.449,1.470,0.000,1.000,0.000,0.000,1.470,0.000,0.336,1.950,1.082,0.000,0.000,0.336,0.000,0.000,0.400,0.000,0.000,1.950,0.000,0.000
931,2,1,1,1,0.930,1.000,0.728,0.728,0.728,0.000,0.728,1.070,0.000,0.728,0.000,0.000,1.070,0.000,0.405,0.833,0.833,0.000,0.833,0.480,1.300,0.000,1.000,0.000,0.000,1.300,0.000,0.405,1.200,0.788,0.000,0.000,0.405,0.000,0.000,0.500,0.000,0.000,1.200,0.000,0.000
931,3,1,1,1,0.930,1.000,0.888,0.888,0.888,0.000,0.888,1.430,0.000,0.888,0.000,0.000,1.430,0.000,0.693,0.936,0.936,0.000,0.936,0.449,1.550,0.000,1.000,0.000,0.000,1.550,0.000,0.336,1.200,0.788,0.000,0.000,0.336,0.000,0.000,0.400,0.000,0.000,1.200,0.000,0.000
931,3,1,1,1,1.018,1.000,0.888,0.888,0.888,0.000,0.888,1.430,0.000,0.888,0.000,0.000,1.430,0.000,0.405,0.982,0.982,0.000,0.982,0.480,1.670,0.000,1.000,0.000,0.000,1.670,0.000,0.501,1.200,0.788,0.000,0.000,0.501,0.000,0.000,0.650,0.000,0.000,1.200,0.000,0.000
931,3,1,1,1,0.930,1.000,0.784,0.784,0.784,0.000,0.784,1.190,0.000,0.784,0.000,0.000,1.190,0.000,0.693,0.982,0.982,0.000,0.982,0.480,1.670,0.000,1.000,0.000,0.000,1.670,0.000,0.405,1.500,0.916,0.000,0.000,0.405,0.000,0.000,0.500,0.000,0.000,1.500,0.000,0.000
805,2,1,1,1,1.526,1.000,0.678,0.678,0.678,0.000,0.678,0.970,0.000,0.000,0.000,0.678,0.970,0.000,0.405,0.737,0.737,0.000,0.737,0.861,1.090,0.000,0.000,0.000,1.000,1.090,0.000,0.693,3.333,1.466,0.000,0.000,0.000,0.000,0.693,1.000,0.000,0.000,0.000,0.000,3.333
805,2,1,1,1,1.526,1.000,0.678,0.678,0.678,0.000,0.678,0.970,0.000,0.000,0.000,0.678,0.970,0.000,1.099,0.846,0.846,0.000,0.846,0.803,1.330,0.000,0.000,0.000,1.000,1.330,0.000,0.963,4.333,1.674,0.000,0.000,0.000,0.000,0.963,1.620,0.000,0.000,0.000,0.000,4.333
805,2,1,1,1,1.526,1.000,0.626,0.626,0.626,0.000,0.626,0.870,0.000,0.000,0.000,0.626,0.870,0.000,0.405,0.798,0.798,0.000,0.798,0.758,1.220,0.000,0.000,0.000,1.000,1.220,0.000,0.811,4.333,1.674,0.000,0.000,0.000,0.000,0.811,1.250,0.000,0.000,0.000,0.000,4.333
805,2,1,1,1,1.322,1.000,0.626,0.626,0.626,0.000,0.626,0.870,0.000,0.000,0.000,0.626,0.870,0.000,0.693,0.798,0.798,0.000,0.798,0.758,1.220,0.000,0.000,0.000,1.000,1.220,0.000,0.963,2.667,1.299,0.000,0.000,0.000,0.000,0.963,1.620,0.000,0.000,0.000,0.000,2.667
805,2,1,1,1,1.395,1.000,0.678,0.678,0.678,0.000,0.678,0.970,0.000,0.000,0.000,0.678,0.970,0.000,0.405,0.751,0.751,0.000,0.751,0.758,1.120,0.000,0.000,0.000,1.000,1.120,0.000,0.693,4.333,1.674,0.000,0.000,0.000,0.000,0.693,1.000,0.000,0.000,0.000,0.000,4.333
805,2,1,1,1,1.395,1.000,0.626,0.626,0.626,0.000,0.626,0.870,0.000,0.000,0.000,0.626,0.870,0.000,0.405,0.688,0.688,0.000,0.688,0.803,0.990,0.000,0.000,0.000,1.000,0.990,0.000,0.811,2.667,1.299,0.000,0.000,0.000,0.000,0.811,1.250,0.000,0.000,0.000,0.000,2.667
805,2,1,1,1,1.395,1.000,0.770,0.770,0.770,0.000,0.770,1.160,0.000,0.000,0.000,0.770,1.160,0.000,0.693,0.798,0.798,0.000,0.798,0.758,1.220,0.000,0.000,0.000,1.000,1.220,0.000,0.693,2.667,1.299,0.000,0.000,0.000,0.000,0.693,1.000,0.000,0.000,0.000,0.000,2.667
805,2,1,1,1,1.526,1.000,0.770,0.770,0.770,0.000,0.770,1.160,0.000,0.000,0.000,0.770,1.160,0.000,0.405,0.846,0.846,0.000,0.846,0.803,1.330,0.000,0.000,0.000,1.000,1.330,0.000,0.963,2.667,1.299,0.000,0.000,0.000,0.000,0.963,1.620,0.000,0.000,0.000,0.000,2.667
805,2,1,1,1,1.395,1.000,0.678,0.678,0.678,0.000,0.678,0.970,0.000,0.000,0.000,0.678,0.970,0.000,0.693,0.846,0.846,0.000,0.846,0.803,1.330,0.000,0.000,0.000,1.000,1.330,0.000,0.811,3.333,1.466,0.000,0.000,0.000,0.000,0.811,1.250,0.000,0.000,0.000,0.000,3.333
903,3,1,1,1,1.848,1.000,1.179,1.179,1.179,0.000,1.179,2.250,0.000,0.000,1.179,0.000,2.250,0.000,0.405,1.264,1.264,0.000,1.264,1.276,2.540,0.000,0.000,1.000,0.000,2.540,0.000,0.770,4.000,1.609,0.000,0.000,0.000,0.770,0.000,1.160,0.000,0.000,0.000,4.000,0.000
903,3,1,1,1,1.848,1.000,1.179,1.179,1.179,0.000,1.179,2.250,0.000,0.000,1.179,0.000,2.250,0.000,1.099,1.411,1.411,0.000,1.411,1.229,3.100,0.000,0.000,1.000,0.000,3.100,0.000,1.058,5.200,1.825,0.000,0.000,0.000,1.058,0.000,1.880,0.000,0.000,0.000,5.200,0.000
903,3,1,1,1,1.848,1.000,1.105,1.105,1.105,0.000,1.105,2.020,0.000,0.000,1.105,0.000,2.020,0.000,0.405,1.338,1.338,0.000,1.338,1.189,2.810,0.000,0.000,1.000,0.000,2.810,0.000,0.896,5.200,1.825,0.000,0.000,0.000,0.896,0.000,1.450,0.000,0.000,0.000,5.200,0.000
903,3,1,1,1,1.642,1.000,1.105,1.105,1.105,0.000,1.105,2.020,0.000,0.000,1.105,0.000,2.020,0.000,0.693,1.338,1.338,0.000,1.338,1.189,2.810,0.000,0.000,1.000,0.000,2.810,0.000,1.058,3.200,1.435,0.000,0.000,0.000,1.058,0.000,1.880,0.000,0.000,0.000,3.200,0.000
903,3,1,1,1,1.717,1.000,1.179,1.179,1.179,0.000,1.179,2.250,0.000,0.000,1.179,0.000,2.250,0.000,0.405,1.319,1.319,0.000,1.319,1.189,2.740,0.000,0.000,1.000,0.000,2.740,0.000,0.770,5.200,1.825,0.000,0.000,0.000,0.770,0.000,1.160,0.000,0.000,0.000,5.200,0.000
903,3,1,1,1,1.717,1.000,1.105,1.105,1.105,0.000,1.105,2.020,0.000,0.000,1.105,0.000,2.020,0.000,0.405,1.215,1.215,0.000,1.215,1.229,2.370,0.000,0.000,1.000,0.000,2.370,0.000,0.896,3.200,1.435,0.000,0.000,0.000,0.896,0.000,1.450,0.000,0.000,0.000,3.200,0.000
903,3,1,1,1,1.717,1.000,1.308,1.308,1.308,0.000,1.308,2.700,0.000,0.000,1.308,0.000,2.700,0.000,0.693,1.369,1.369,0.000,1.369,1.189,2.930,0.000,0.000,1.000,0.000,2.930,0.000,0.770,3.200,1.435,0.000,0.000,0.000,0.770,0.000,1.160,0.000,0.000,0.000,3.200,0.000
903,3,1,1,1,1.848,1.000,1.308,1.308,1.308,0.000,1.308,2.700,0.000,0.000,1.308,0.000,2.700,0.000,0.405,1.411,1.411,0.000,1.411,1.229,3.100,0.000,0.000,1.000,0.000,3.100,0.000,1.058,3.200,1.435,0.000,0.000,0.000,1.058,0.000,1.880,0.000,0.000,0.000,3.200,0.000
903,3,1,1,1,1.717,1.000,1.179,1.179,1.179,0.000,1.179,2.250,0.000,0.000,1.179,0.000,2.250,0.000,0.693,1.411,1.411,0.000,1.411,1.229,3.100,0.000,0.000,1.000,0.000,3.100,0.000,0.896,4.000,1.609,0.000,0.000,0.000,0.896,0.000,1.450,0.000,0.000,0.000,4.000,0.000
1006,2,1,1,1,1.224,1.000,0.405,0.405,0.000,0.000,0.405,0.500,0.000,0.000,0.000,0.000,0.000,0.000,1.099,0.432,0.000,0.000,0.432,0.910,0.540,0.000,0.000,0.000,0.000,0.000,0.000,0.531,2.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1006,2,1,1,1,1.153,1.000,0.405,0.405,0.000,0.000,0.405,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.405,0.419,0.000,0.000,0.419,0.889,0.520,0.000,0.000,0.000,0.000,0.000,0.000,0.647,2.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1006,3,1,1,1,1.352,1.000,0.405,0.405,0.000,0.000,0.405,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.482,0.000,0.000,0.482,0.936,0.620,0.000,0.000,0.000,0.000,0.000,0.000,0.445,2.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1006,2,1,1,1,1.153,1.000,0.351,0.351,0.000,0.000,0.351,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.405,0.425,0.000,0.000,0.425,0.910,0.530,0.000,0.000,0.000,0.000,0.000,0.000,0.445,1.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1006,2,1,1,1,1.352,1.000,0.322,0.322,0.000,0.000,0.322,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.358,0.000,0.000,0.358,0.910,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.647,1.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1006,2,1,1,1,1.224,1.000,0.322,0.322,0.000,0.000,0.322,0.380,0.000,0.000,0.000,0.000,0.000,0.000,1.099,0.405,0.000,0.000,0.405,0.889,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.445,1.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1006,2,1,1,1,1.153,1.000,0.405,0.405,0.000,0.000,0.405,0.500,0.000,0.000,0.000,0.000,0.000,0.000,1.099,0.482,0.000,0.000,0.482,0.936,0.620,0.000,0.000,0.000,0.000,0.000,0.000,0.531,1.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1006,2,1,1,1,1.153,1.000,0.322,0.322,0.000,0.000,0.322,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.405,0.372,0.000,0.000,0.372,0.936,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.531,1.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1006,2,1,1,1,1.352,1.000,0.351,0.351,0.000,0.000,0.351,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.392,0.000,0.000,0.392,0.889,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.531,1.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
482,3,1,1,1,1.800,1.000,0.732,0.732,0.732,0.000,0.732,1.080,0.000,0.000,0.000,0.732,1.080,0.000,1.099,0.779,0.779,0.000,0.779,1.267,1.180,0.000,0.000,0.000,1.000,1.180,0.000,0.742,2.833,1.344,0.000,0.000,0.000,0.000,0.742,1.100,0.000,0.000,0.000,0.000,2.833
482,2,1,1,1,1.639,1.000,0.593,0.593,0.593,0.000,0.593,0.810,0.000,0.000,0.000,0.593,0.810,0.000,1.099,0.663,0.663,0.000,0.663,1.295,0.940,0.000,0.000,0.000,1.000,0.940,0.000,0.631,3.683,1.544,0.000,0.000,0.000,0.000,0.631,0.880,0.000,0.000,0.000,0.000,3.683
482,3,1,1,1,1.800,1.000,0.593,0.593,0.593,0.000,0.593,0.810,0.000,0.000,0.000,0.593,0.810,0.000,1.099,0.688,0.688,0.000,0.688,1.331,0.990,0.000,0.000,0.000,1.000,0.990,0.000,0.631,2.267,1.184,0.000,0.000,0.000,0.000,0.631,0.880,0.000,0.000,0.000,0.000,2.267
482,2,1,1,1,1.696,1.000,0.593,0.593,0.593,0.000,0.593,0.810,0.000,0.000,0.000,0.593,0.810,0.000,0.693,0.688,0.688,0.000,0.688,1.331,0.990,0.000,0.000,0.000,1.000,0.990,0.000,0.888,3.683,1.544,0.000,0.000,0.000,0.000,0.888,1.430,0.000,0.000,0.000,0.000,3.683
482,3,1,1,1,1.696,1.000,0.642,0.642,0.642,0.000,0.642,0.900,0.000,0.000,0.000,0.642,0.900,0.000,1.099,0.718,0.718,0.000,0.718,1.331,1.050,0.000,0.000,0.000,1.000,1.050,0.000,0.888,2.267,1.184,0.000,0.000,0.000,0.000,0.888,1.430,0.000,0.000,0.000,0.000,2.267
482,2,1,1,1,1.639,1.000,0.642,0.642,0.642,0.000,0.642,0.900,0.000,0.000,0.000,0.642,0.900,0.000,0.693,0.718,0.718,0.000,0.718,1.331,1.050,0.000,0.000,0.000,1.000,1.050,0.000,0.742,3.683,1.544,0.000,0.000,0.000,0.000,0.742,1.100,0.000,0.000,0.000,0.000,3.683
482,3,1,1,1,1.639,1.000,0.732,0.732,0.732,0.000,0.732,1.080,0.000,0.000,0.000,0.732,1.080,0.000,0.693,0.798,0.798,0.000,0.798,1.295,1.220,0.000,0.000,0.000,1.000,1.220,0.000,0.631,2.833,1.344,0.000,0.000,0.000,0.000,0.631,0.880,0.000,0.000,0.000,0.000,2.833
482,2,1,1,1,1.639,1.000,0.642,0.642,0.642,0.000,0.642,0.900,0.000,0.000,0.000,0.642,0.900,0.000,1.099,0.737,0.737,0.000,0.737,1.267,1.090,0.000,0.000,0.000,1.000,1.090,0.000,0.888,2.833,1.344,0.000,0.000,0.000,0.000,0.888,1.430,0.000,0.000,0.000,0.000,2.833
482,2,1,1,1,1.696,1.000,0.732,0.732,0.732,0.000,0.732,1.080,0.000,0.000,0.000,0.732,1.080,0.000,0.405,0.900,0.900,0.000,0.900,1.331,1.460,0.000,0.000,0.000,1.000,1.460,0.000,0.888,2.833,1.344,0.000,0.000,0.000,0.000,0.888,1.430,0.000,0.000,0.000,0.000,2.833
243,2,1,1,0,1.168,1.000,0.392,0.392,0.392,0.000,0.392,0.480,0.000,0.000,0.000,0.392,0.480,0.000,0.405,0.419,0.419,0.000,0.419,0.758,0.520,0.000,0.000,0.000,1.000,0.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
